id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,assist,qualifier/15/value,qualifier/17/value,qualifier/18/value
2446360705,22,43,1,2,3,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-08-14T19:02:58.701Z,2022-08-15T02:43:02Z,3707703559,233,26,3707703491,56,Right,3708859539,144,74,3707703493,285,0,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587063,886,67,1,2,4,547zzwqbiugzphhnrhj3z5k5i,1,53,24.3,2022-08-14T19:02:59.689Z,2022-08-15T11:08:07Z,3709020771,233,817,,,,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587059,817,67,1,2,4,89xivtxk59uzvhdsd6miao6tm,0,47,75.7,2022-08-14T19:02:59.690Z,2022-08-15T11:08:06Z,3709020779,233,886,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360763,23,8,1,2,4,547zzwqbiugzphhnrhj3z5k5i,1,54.5,23.1,2022-08-14T19:02:59.700Z,2022-08-15T11:08:06Z,3707703877,56,Center,3708859707,385,,3708993293,178,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360783,27,1,1,2,10,89xivtxk59uzvhdsd6miao6tm,1,52,91.5,2022-08-14T19:03:05.600Z,2022-08-15T11:08:04Z,3707703973,141,82.0,3708993423,178,,3707703969,56,Back,3707703977,213,3.7,3707703971,140,41.7,3707703975,212,12.6,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360863,28,1,1,2,12,89xivtxk59uzvhdsd6miao6tm,1,41.9,79.6,2022-08-14T19:03:07.845Z,2022-08-15T11:08:03Z,3707704519,213,5.1,3707704511,141,8.2,3707704515,212,52.9,3708993471,178,,3707704499,155,,3707704503,56,Right,3707704507,140,62.0,3707704523,1,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,3707704501,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360937,29,1,1,2,17,89xivtxk59uzvhdsd6miao6tm,1,60,14,2022-08-14T19:03:12.840Z,2022-08-15T11:08:02Z,3707704925,56,Center,3707704929,141,28.5,3707704933,213,0.3,3707704927,140,89.2,3707704931,212,32.2,3709405741,1,,3707704923,155,,3708993499,178,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360995,30,1,1,2,24,89xivtxk59uzvhdsd6miao6tm,1,90.6,15.2,2022-08-14T19:03:19.777Z,2022-08-15T11:07:59Z,3707705285,140,78.3,3707705289,212,13.5,3707705281,56,Right,3707705291,213,3.4,3708993575,178,,3707705287,141,9.5,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361057,31,1,1,2,26,89xivtxk59uzvhdsd6miao6tm,0,82.9,9.4,2022-08-14T19:03:21.523Z,2022-08-15T11:07:59Z,3707705667,212,9.9,3707705669,213,6.0,3707705661,140,91.9,3707705665,141,5.2,3708993665,178,,3707705659,56,Right,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587491,887,67,1,2,27,547zzwqbiugzphhnrhj3z5k5i,1,10.3,95.4,2022-08-14T19:03:23.367Z,2022-08-15T11:07:58Z,3709023047,233,832,,,,,,,,,,,,,,,,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587487,832,67,1,2,27,89xivtxk59uzvhdsd6miao6tm,0,89.7,4.6,2022-08-14T19:03:23.368Z,2022-08-15T11:07:58Z,3709023055,233,887,,,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361005,24,8,1,2,27,547zzwqbiugzphhnrhj3z5k5i,1,11.3,94.3,2022-08-14T19:03:23.408Z,2022-08-15T11:07:58Z,3708860431,385,,3707705349,56,Back,3708993919,178,,,,,,,,,,,,,,,,,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361109,32,1,1,2,32,89xivtxk59uzvhdsd6miao6tm,1,86.5,0.1,2022-08-14T19:03:28.174Z,2022-08-15T11:07:56Z,3707705937,213,3.0,3708993967,178,,3707705931,141,3.4,3707705927,56,Right,3707705929,140,72.8,3707705933,212,14.6,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361151,33,1,1,2,34,89xivtxk59uzvhdsd6miao6tm,1,76,0.9,2022-08-14T19:03:30.267Z,2022-08-15T11:07:55Z,3707706177,56,Right,3707706185,213,2.8,3707706179,140,57.7,3708994001,178,,3707706181,141,9.5,3707706183,212,20.1,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361191,34,1,1,2,37,89xivtxk59uzvhdsd6miao6tm,1,57.5,12.7,2022-08-14T19:03:32.795Z,2022-08-15T11:07:55Z,3707706451,212,26.1,3707706447,140,48.0,3707706449,141,48.1,3708994035,178,,3707706445,56,Back,3707706453,213,2.0,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361223,35,1,1,2,40,89xivtxk59uzvhdsd6miao6tm,1,52.9,58.7,2022-08-14T19:03:36.413Z,2022-08-15T11:07:54Z,3707706675,140,72.4,3707706681,213,0.8,3707706679,212,30.2,3707706677,141,91.4,3707706673,56,Left,3708994743,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361239,25,45,1,2,43,547zzwqbiugzphhnrhj3z5k5i,0,29.7,7.8,2022-08-14T19:03:39.219Z,2022-08-15T11:07:53Z,3707706923,233,36,3707706817,56,Back,3707706819,285,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361245,36,3,1,2,43,89xivtxk59uzvhdsd6miao6tm,1,70.3,92.2,2022-08-14T19:03:39.219Z,2022-08-15T11:07:53Z,3708861293,464,,3708994841,178,,3707706885,233,25,3707706855,56,Left,3707706857,286,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587719,888,83,1,2,46,547zzwqbiugzphhnrhj3z5k5i,1,26.3,20.8,2022-08-14T19:03:41.543Z,2022-08-15T11:07:52Z,3709024469,399,240065,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361261,37,1,1,2,46,89xivtxk59uzvhdsd6miao6tm,0,73.8,78.8,2022-08-14T19:03:41.573Z,2022-08-15T11:07:52Z,3707706967,141,71.4,3707706971,213,5.0,3707706969,212,5.2,3707706965,140,75.1,3708994915,178,,3707706963,56,Center,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361273,26,8,1,2,46,547zzwqbiugzphhnrhj3z5k5i,1,23.4,25.8,2022-08-14T19:03:41.936Z,2022-08-15T11:07:51Z,3708861439,383,,3707707037,56,Back,3708995115,178,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361275,27,49,1,2,46,547zzwqbiugzphhnrhj3z5k5i,1,22.6,25.7,2022-08-14T19:03:42.438Z,2022-08-15T11:07:51Z,,,,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587757,889,67,1,2,46,547zzwqbiugzphhnrhj3z5k5i,1,23.5,26.4,2022-08-14T19:03:42.444Z,2022-08-15T11:07:50Z,3709024689,233,842,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587755,842,67,1,2,46,89xivtxk59uzvhdsd6miao6tm,0,76.5,73.6,2022-08-14T19:03:42.445Z,2022-08-15T11:07:50Z,3709024703,233,889,,,,,,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361315,28,1,1,2,49,547zzwqbiugzphhnrhj3z5k5i,0,23.1,19.8,2022-08-14T19:03:44.531Z,2022-08-15T11:07:48Z,3707707287,213,5.8,3707707277,140,33.2,3707707279,141,10.7,3707707275,56,Back,3708995331,178,,3707707283,212,12.3,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361325,38,49,1,2,51,89xivtxk59uzvhdsd6miao6tm,1,60.7,93.5,2022-08-14T19:03:46.759Z,2022-08-15T11:07:48Z,,,,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587899,843,67,1,2,51,89xivtxk59uzvhdsd6miao6tm,1,60.7,92.9,2022-08-14T19:03:46.770Z,2022-08-15T11:07:47Z,3709025593,233,894,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446587895,894,67,1,2,51,547zzwqbiugzphhnrhj3z5k5i,0,39.3,7.1,2022-08-14T19:03:46.771Z,2022-08-15T11:07:47Z,3709025603,233,843,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361427,39,1,1,2,54,89xivtxk59uzvhdsd6miao6tm,1,63.3,95.1,2022-08-14T19:03:50.242Z,2022-08-15T11:07:45Z,3707708017,213,5.5,3708995461,178,,3707708015,212,13.0,3707708011,140,71.9,3707708009,56,Left,3707708013,141,81.4,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361431,40,50,1,2,56,89xivtxk59uzvhdsd6miao6tm,1,70.1,84.6,2022-08-14T19:03:51.632Z,2022-08-15T11:07:44Z,3707708117,233,29,3707708037,286,,3707708035,56,Left,,,,,,,,,,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361395,29,7,1,2,56,547zzwqbiugzphhnrhj3z5k5i,0,29.9,15.4,2022-08-14T19:03:51.686Z,2022-08-15T11:07:44Z,3707708063,233,40,3708995595,178,,3708862321,385,,3707707821,56,Back,3707707823,285,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361479,41,3,1,3,0,89xivtxk59uzvhdsd6miao6tm,0,78.4,99.9,2022-08-14T19:03:56.445Z,2022-08-15T11:07:43Z,3708862565,465,,3707708289,286,,3707708287,56,Left,3708938991,233,30,3708995713,178,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361495,30,7,1,3,1,547zzwqbiugzphhnrhj3z5k5i,0,21.6,0.1,2022-08-14T19:03:56.559Z,2022-08-15T11:34:55Z,3708862551,385,,3707708373,167,,3707708421,233,41,3707708375,56,Back,3707708379,285,,3708995741,178,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361499,31,5,1,3,1,547zzwqbiugzphhnrhj3z5k5i,0,19.4,-1.4,2022-08-14T19:03:56.898Z,2022-08-15T05:47:17Z,3707708391,56,Back,3707709035,233,42,3707708393,347,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361587,42,5,1,3,1,89xivtxk59uzvhdsd6miao6tm,1,80.6,101.4,2022-08-14T19:03:56.898Z,2022-08-15T05:47:17Z,3707708959,347,,3707709001,233,31,3707708957,56,Left,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361649,43,1,1,3,9,89xivtxk59uzvhdsd6miao6tm,1,80,100,2022-08-14T19:04:04.675Z,2022-08-15T11:07:42Z,3707709221,212,10.8,3707709219,141,90.8,3707709215,56,Left,3707709217,140,72.5,3707709213,107,,3707709223,213,3.9,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361673,44,1,1,3,11,89xivtxk59uzvhdsd6miao6tm,1,70.3,94.6,2022-08-14T19:04:06.545Z,2022-08-15T11:07:41Z,3708995863,178,,3707709395,141,74.2,3707709391,140,61.7,3707709399,213,4.1,3707709397,212,16.6,3707709389,56,Center,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361731,45,1,1,3,13,89xivtxk59uzvhdsd6miao6tm,1,56,73.9,2022-08-14T19:04:08.870Z,2022-08-15T11:07:40Z,3707709783,212,17.0,3708995933,178,,3707709777,56,Back,3707709781,141,52.7,3707709785,213,4.2,3707709779,140,47.5,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361749,46,1,1,3,18,89xivtxk59uzvhdsd6miao6tm,1,56.3,34.9,2022-08-14T19:04:13.908Z,2022-08-15T11:07:39Z,3707709857,56,Center,3707709859,140,68.8,3708996033,178,,3707709863,212,13.2,3707709861,141,32.5,3707709865,213,6.2,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361767,47,1,1,3,19,89xivtxk59uzvhdsd6miao6tm,1,67.8,32.6,2022-08-14T19:04:14.946Z,2022-08-15T11:07:38Z,3707709997,141,31.3,3708996071,178,,3707709995,140,60.4,3707710005,213,3.3,3707709993,56,Center,3707710001,212,7.8,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361799,48,1,1,3,21,89xivtxk59uzvhdsd6miao6tm,1,58.9,30,2022-08-14T19:04:16.777Z,2022-08-15T11:07:37Z,3707710183,140,68.7,3708996107,178,,3707710185,141,5.2,3707710189,213,5.3,3707710181,56,Right,3707710187,212,19.8,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361833,49,1,1,3,23,89xivtxk59uzvhdsd6miao6tm,1,71,7.7,2022-08-14T19:04:19.141Z,2022-08-15T11:07:37Z,3708996163,178,,3707710423,141,24.4,3707710427,213,1.5,3707710425,212,11.4,3707710421,140,72.1,3707710419,56,Center,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361837,32,45,1,3,25,547zzwqbiugzphhnrhj3z5k5i,0,24.9,83.9,2022-08-14T19:04:20.619Z,2022-08-15T11:07:36Z,3707710917,233,50,3707710447,56,Back,3707710449,285,,,,,,,,,,,,,,,,,5g5ml1wwa9dfhsh55hv7br45x,J. Dompé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361901,50,3,1,3,25,89xivtxk59uzvhdsd6miao6tm,1,75.1,16.1,2022-08-14T19:04:20.619Z,2022-08-15T11:07:36Z,3707710847,233,32,3708863017,464,,3708996231,178,,3707710819,56,Right,3707710821,286,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361925,51,1,1,3,27,89xivtxk59uzvhdsd6miao6tm,0,66.9,9.1,2022-08-14T19:04:22.746Z,2022-08-15T11:07:35Z,3707711013,286,,3707711007,236,,3707710977,212,5.1,3708996305,178,,3707710979,213,4.0,3707710971,56,Right,3707710975,141,3.4,3707711009,233,33,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,3707710973,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361893,33,74,1,3,27,547zzwqbiugzphhnrhj3z5k5i,1,34.2,90.4,2022-08-14T19:04:22.867Z,2022-08-15T11:07:35Z,3707710799,285,,3707710795,56,Back,3708996361,178,,3707711033,233,51,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361921,34,5,1,3,28,547zzwqbiugzphhnrhj3z5k5i,0,34.8,101.4,2022-08-14T19:04:24.341Z,2022-08-15T05:48:12Z,3707711451,233,52,3707710949,56,Back,3707710951,347,,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362001,52,5,1,3,28,89xivtxk59uzvhdsd6miao6tm,1,65.2,-1.4,2022-08-14T19:04:24.341Z,2022-08-15T05:48:12Z,3707711419,347,,3707711431,233,34,3707711417,56,Right,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362017,53,1,1,3,36,89xivtxk59uzvhdsd6miao6tm,1,69.9,0,2022-08-14T19:04:32.342Z,2022-08-15T11:07:35Z,3707711529,56,Right,3707711533,141,5.9,3707711527,107,,3707711535,212,13.5,3707711531,140,57.8,3707711537,213,2.8,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362051,54,1,1,3,38,89xivtxk59uzvhdsd6miao6tm,1,59.1,3.3,2022-08-14T19:04:34.423Z,2022-08-15T11:07:34Z,3708996503,178,,3707711759,140,44.5,3707711751,155,,3707711763,141,10.1,3707711755,56,Back,3707711769,212,16.0,3707711775,213,2.8,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362137,55,1,1,3,42,89xivtxk59uzvhdsd6miao6tm,1,36.7,25.2,2022-08-14T19:04:38.374Z,2022-08-15T11:07:34Z,3707712189,140,7.8,3707712197,1,,3707712187,56,Back,3707712195,213,2.7,3707712191,141,48.2,3707712193,212,34.1,3708997513,178,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362219,56,1,1,3,48,89xivtxk59uzvhdsd6miao6tm,0,13.5,52.1,2022-08-14T19:04:43.513Z,2022-08-15T11:07:33Z,3707712703,56,Left,3707712711,213,0.3,3707712701,157,,3707712709,212,77.2,3707712705,140,83.2,3707712713,1,,3707712707,141,88.4,3708997551,178,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362209,35,49,1,3,55,547zzwqbiugzphhnrhj3z5k5i,1,15.8,10.4,2022-08-14T19:04:50.510Z,2022-08-15T11:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362285,36,1,1,3,55,547zzwqbiugzphhnrhj3z5k5i,1,15.3,10.3,2022-08-14T19:04:50.676Z,2022-08-15T11:07:32Z,3707713133,213,1.9,3707713125,56,Back,3707713129,141,53.1,3708997703,178,,3707713127,140,6.2,3707713131,212,30.6,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362339,37,1,1,3,59,547zzwqbiugzphhnrhj3z5k5i,1,6.5,46.1,2022-08-14T19:04:54.909Z,2022-08-15T11:07:31Z,3707713477,56,Back,3707713481,141,78.5,3707713479,140,10.9,3707713485,213,1.4,3708997763,178,,3707713483,212,22.5,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362371,38,1,1,4,3,547zzwqbiugzphhnrhj3z5k5i,0,5.5,82.2,2022-08-14T19:04:58.913Z,2022-08-15T11:07:31Z,3707713723,141,80.3,3708997815,178,,3707713719,56,Left,3707713725,212,50.9,3707713729,1,,3707713721,140,54.0,3707713717,155,,3707713727,213,6.3,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362405,57,1,1,4,6,89xivtxk59uzvhdsd6miao6tm,1,49.5,15.1,2022-08-14T19:05:01.570Z,2022-08-15T11:07:31Z,3707713945,212,9.3,3707713941,140,58.3,3707713937,3,,3707713947,213,6.2,3708997841,388,,3707713939,56,Right,3707713943,141,14.3,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446564583,771,1,1,4,7,89xivtxk59uzvhdsd6miao6tm,1,58.3,11.1,2022-08-14T19:05:02.550Z,2022-08-15T11:07:30Z,3708863869,141,21.3,3708863865,56,Center,3708863871,212,8.6,3708863867,140,53.4,3708997881,178,,3708863863,3,,3708863873,213,2.2,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362409,58,49,1,4,7,89xivtxk59uzvhdsd6miao6tm,1,56,17.5,2022-08-14T19:05:03.184Z,2022-08-15T11:07:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362439,59,1,1,4,8,89xivtxk59uzvhdsd6miao6tm,1,55.6,18.3,2022-08-14T19:05:04.018Z,2022-08-15T11:07:29Z,3708997959,178,,3707714123,141,4.1,3707714125,212,10.1,3707714121,140,58.3,3707714119,56,Right,3707714127,213,5.0,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362467,60,1,1,4,10,89xivtxk59uzvhdsd6miao6tm,0,59.5,6.1,2022-08-14T19:05:06.075Z,2022-08-15T11:07:29Z,3707714343,1,,3708998041,178,,3707714333,56,Center,3707714337,141,46.6,3707714341,213,0.7,3707714331,155,,3707714339,212,44.7,3707714335,140,93.0,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362471,39,52,1,4,13,547zzwqbiugzphhnrhj3z5k5i,1,7.4,57.8,2022-08-14T19:05:09.083Z,2022-08-15T11:07:28Z,3708998057,178,,3708864087,377,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362537,40,1,1,4,15,547zzwqbiugzphhnrhj3z5k5i,1,9.8,51.2,2022-08-14T19:05:11.154Z,2022-08-15T11:07:28Z,3707714751,123,,3707714759,212,8.2,3707714755,140,12.1,3707714757,141,39.7,3707714761,213,5.0,3708998101,178,,3707714753,56,Back,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362559,41,1,1,4,18,547zzwqbiugzphhnrhj3z5k5i,0,18.4,23.4,2022-08-14T19:05:14.148Z,2022-08-15T11:07:27Z,3708998145,178,,3707714923,56,Back,3707714927,141,15.6,3707714933,213,5.9,3707714929,212,14.7,3707714925,140,31.5,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362595,61,49,1,4,20,89xivtxk59uzvhdsd6miao6tm,1,67.2,92.8,2022-08-14T19:05:15.586Z,2022-08-15T11:07:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
