id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,keyPass,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2507207553,20,7,1,2,54,547zzwqbiugzphhnrhj3z5k5i,1,20.5,96.4,2023-02-12T18:20:35.136Z,2023-02-13T09:50:04Z,4029468199,233,32,4029468037,285,,4030432631,178,,4029974129,383,,4029468035,56,Back,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207557,21,49,1,2,55,547zzwqbiugzphhnrhj3z5k5i,1,21.1,99.5,2023-02-12T18:20:36.528Z,2023-02-13T09:50:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207585,22,3,1,2,56,547zzwqbiugzphhnrhj3z5k5i,1,21.3,99.2,2023-02-12T18:20:36.662Z,2023-02-13T09:50:02Z,4029468219,233,33,4029974291,465,,4029468197,285,,4030432743,178,,4029468195,56,Back,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207587,33,45,1,2,56,2b57rbw94i9ohnbch52owvqtq,0,78.7,0.8,2023-02-12T18:20:36.662Z,2023-02-13T09:50:03Z,4029468209,56,Right,4029468227,233,22,4029468211,286,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207589,23,3,1,2,57,547zzwqbiugzphhnrhj3z5k5i,0,21.6,98.7,2023-02-12T18:20:37.546Z,2023-02-13T09:50:01Z,4029974437,465,,4029468215,285,,4030432783,178,,4029468213,56,Back,4029468217,211,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207599,34,49,1,2,57,2b57rbw94i9ohnbch52owvqtq,1,73.6,4.8,2023-02-12T18:20:38.544Z,2023-02-13T09:50:01Z,,,,,,,,,,,,,,,,,,,,,,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207657,35,1,1,2,58,2b57rbw94i9ohnbch52owvqtq,1,73.5,4.7,2023-02-12T18:20:38.564Z,2023-02-13T09:50:01Z,4029468575,141,16.1,4030432915,178,,4029468577,212,12.6,4029468571,56,Right,4029468579,213,0.7,4029468573,140,83.0,,,,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507398809,1196,83,1,3,2,547zzwqbiugzphhnrhj3z5k5i,1,16.6,87.1,2023-02-12T18:20:43.107Z,2023-02-13T09:49:57Z,4030485241,399,219876,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207699,36,1,1,3,7,2b57rbw94i9ohnbch52owvqtq,1,66.1,13.4,2023-02-12T18:20:48.065Z,2023-02-13T09:49:55Z,4029468797,140,46.8,4029468795,56,Back,4029468799,141,33.7,4029468801,212,24.5,4030432993,178,,4029468803,213,2.5,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207741,37,1,1,3,10,2b57rbw94i9ohnbch52owvqtq,1,45.3,36.7,2023-02-12T18:20:51.460Z,2023-02-13T09:49:55Z,4029468983,212,24.4,4029468979,140,48.9,4030433013,178,,4029468981,141,72.1,4029468977,56,Back,4029468985,213,1.4,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207775,38,1,1,3,15,2b57rbw94i9ohnbch52owvqtq,0,53.5,87.8,2023-02-12T18:20:55.891Z,2023-02-13T09:49:54Z,4030433041,178,,4029469145,213,6.1,4029469137,56,Center,4029469135,155,,4029469147,1,,4029469139,140,94.1,4029469141,141,75.9,4029469143,212,43.4,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207781,24,52,1,3,21,547zzwqbiugzphhnrhj3z5k5i,1,5.1,27.9,2023-02-12T18:21:01.901Z,2023-02-13T09:49:52Z,4029981059,376,,4030433089,178,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207931,25,80,1,3,38,547zzwqbiugzphhnrhj3z5k5i,0,13.4,37.1,2023-02-12T18:21:18.762Z,2023-02-13T09:49:52Z,4030433121,178,,,,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207971,26,1,1,3,42,547zzwqbiugzphhnrhj3z5k5i,1,18.4,30.1,2023-02-12T18:21:22.847Z,2023-02-13T09:49:52Z,4029470099,155,,4029470107,212,53.9,4029470105,141,24.7,4029470109,213,6.2,4030433137,178,,4029470103,140,69.6,4029470111,1,,4029470101,56,Center,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507207975,27,61,1,3,45,547zzwqbiugzphhnrhj3z5k5i,0,64.7,19.3,2023-02-12T18:21:25.918Z,2023-02-13T09:49:51Z,4030433159,21,,4030433161,178,,4029470115,56,Right,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208001,39,49,1,3,47,2b57rbw94i9ohnbch52owvqtq,1,39.2,97.6,2023-02-12T18:21:28.229Z,2023-02-13T09:49:51Z,,,,,,,,,,,,,,,,,,,,,,,,,b81lneik0objvk15uf6m4cewa,P. Dwomoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208023,40,1,1,3,49,2b57rbw94i9ohnbch52owvqtq,1,41.4,99.3,2023-02-12T18:21:29.704Z,2023-02-13T09:49:49Z,4029470337,56,Back,4029470345,212,8.4,4030433213,178,,4029470339,140,47.2,4029470351,213,5.5,4029470341,141,90.7,,,,,,,b81lneik0objvk15uf6m4cewa,P. Dwomoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208049,41,1,1,3,50,2b57rbw94i9ohnbch52owvqtq,1,48.9,96.5,2023-02-12T18:21:30.592Z,2023-02-13T09:49:49Z,4029470477,212,3.2,4029470475,141,95.0,4029470479,213,3.5,4029470473,140,46.0,4030433229,178,,4029470471,56,Back,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208073,42,1,1,3,51,2b57rbw94i9ohnbch52owvqtq,1,49.3,99.2,2023-02-12T18:21:32.433Z,2023-02-13T09:49:47Z,4029470615,140,44.8,4029470617,141,79.1,4029470621,213,4.4,4030433241,178,,4029470619,212,14.5,4029470613,56,Back,,,,,,,b81lneik0objvk15uf6m4cewa,P. Dwomoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208083,43,1,1,3,53,2b57rbw94i9ohnbch52owvqtq,0,46.6,84.1,2023-02-12T18:21:33.762Z,2023-02-13T09:49:46Z,4029470663,140,46.4,4029470669,212,4.1,4029470659,56,Back,4029470671,213,4.7,4029470667,141,78.1,4030470887,178,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507300457,909,61,1,3,53,547zzwqbiugzphhnrhj3z5k5i,1,53.1,17.7,2023-02-12T18:21:33.766Z,2023-02-13T09:49:46Z,4029983659,56,Right,4030470923,178,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208107,28,49,1,3,55,547zzwqbiugzphhnrhj3z5k5i,1,37.5,2,2023-02-12T18:21:36.371Z,2023-02-13T09:49:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208119,29,1,1,3,55,547zzwqbiugzphhnrhj3z5k5i,0,37.5,2,2023-02-12T18:21:36.379Z,2023-02-13T09:49:45Z,4029470843,1,,4030471017,178,,4029470831,155,,4029470833,56,Center,4029470841,213,0.4,4029470839,212,38.2,4029470835,140,71.2,4029470837,141,23.3,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208133,44,1,1,3,58,2b57rbw94i9ohnbch52owvqtq,0,32.3,88.2,2023-02-12T18:21:38.808Z,2023-02-13T09:49:44Z,4029470947,212,18.1,4029470945,141,65.1,4030471059,388,,4029470943,140,40.8,4029470949,213,5.2,4029470941,56,Back,4029470939,3,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208145,31,49,1,3,59,547zzwqbiugzphhnrhj3z5k5i,1,66.4,31,2023-02-12T18:21:40.291Z,2023-02-13T09:49:44Z,,,,,,,,,,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208143,30,1,1,3,59,547zzwqbiugzphhnrhj3z5k5i,1,66.4,31,2023-02-12T18:21:40.293Z,2023-02-13T09:49:43Z,4029470985,212,15.8,4030471169,178,,4029470987,213,0.6,4029473159,22,,4029470981,140,78.9,4029473157,210,16,4029470983,141,44.0,4029470979,56,Center,az21s916gcylcjy5riyia9239,J. Vossen,4029984863,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2507208187,32,16,1,4,3,547zzwqbiugzphhnrhj3z5k5i,1,85,49.2,2023-02-12T18:21:44.357Z,2023-02-13T09:49:43Z,4029471181,17,,4029986773,396,51.1,4029471841,374,2023-02-12 18:21:43.428,4029473201,230,87.8,4029473193,89,,4029473187,102,49.7,4029473205,231,48.6,4029473175,78,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,4030471231,178,4029471179,22,,4029471183,56,4029473183,55,,Center,30,4029473179,29,4029986771,395,86.6,4029471837,72,4029471845,375,04:02.883,4029473191,214,4029473189,103,2.5,,,,,,,,
2507208671,45,1,1,5,6,2b57rbw94i9ohnbch52owvqtq,1,50.4,49.9,2023-02-12T18:22:46.792Z,2023-02-13T06:58:47Z,4029473767,213,3.3,4030471287,178,,4029473765,212,15.1,4029473769,279,G,4029473763,141,46.3,4029473759,56,Back,4029473761,140,36.2,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208689,46,1,1,5,8,2b57rbw94i9ohnbch52owvqtq,1,39.6,49,2023-02-12T18:22:49.236Z,2023-02-13T09:49:41Z,4029473863,212,19.7,4029473859,140,36.1,4030471315,178,,4029473865,213,4.5,4029473861,141,20.6,4029473857,56,Back,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208699,47,1,1,5,11,2b57rbw94i9ohnbch52owvqtq,1,38,18.1,2023-02-12T18:22:52.099Z,2023-02-13T09:49:40Z,4029473933,213,1.8,4029473925,56,Back,4029473931,212,5.3,4029473927,140,36.8,4030471349,178,,4029473929,141,25.6,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208725,48,1,1,5,13,2b57rbw94i9ohnbch52owvqtq,1,43.4,26.1,2023-02-12T18:22:54.079Z,2023-02-13T09:49:39Z,4029474077,213,3.8,4029474069,56,Back,4030471411,178,,4029474075,212,16.6,4029474073,141,11.0,4029474071,140,31.0,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208765,49,1,1,5,16,2b57rbw94i9ohnbch52owvqtq,1,31.7,14.1,2023-02-12T18:22:56.709Z,2023-02-13T09:49:38Z,4030471437,178,,4029474299,141,39.2,4029474297,140,12.7,4029474303,213,2.4,4029474295,56,Back,4029474301,212,26.3,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208793,50,1,1,5,18,2b57rbw94i9ohnbch52owvqtq,1,9.9,37.2,2023-02-12T18:22:58.719Z,2023-02-13T09:49:37Z,4029474477,56,Center,4029474487,1,,4029474485,213,6.2,4029474475,157,,4029474479,140,65.3,4030471489,178,,4029474483,212,58.2,4029474481,141,32.8,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208801,51,44,1,5,22,2b57rbw94i9ohnbch52owvqtq,1,57.3,27.9,2023-02-12T18:23:02.796Z,2023-02-13T09:49:37Z,4029474611,233,33,4029474541,56,Center,4029474543,286,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208797,33,44,1,5,22,547zzwqbiugzphhnrhj3z5k5i,0,42.7,72.1,2023-02-12T18:23:02.797Z,2023-02-13T09:49:36Z,4029474533,56,Back,4029474887,233,51,4029474535,285,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208807,52,1,1,5,22,2b57rbw94i9ohnbch52owvqtq,0,56.6,26.9,2023-02-12T18:23:02.834Z,2023-02-13T09:49:36Z,4029474569,141,39.7,4029474565,56,Center,4029474561,3,,4029474563,168,,4030471591,388,,4029474573,213,0.5,4029474571,212,19.8,4029474567,140,73.5,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208811,35,43,1,5,23,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-12T18:23:04.066Z,2023-02-12T18:23:06Z,4029474593,56,Back,4029474615,233,51,4029474647,144,44,4029474595,285,0,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208809,34,43,1,5,23,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-12T18:23:04.400Z,2023-02-12T18:23:19Z,4029474579,168,0,4029474589,213,0,4029474583,140,37.1,4029474581,56,Back,4029474587,212,0,4029474577,3,0,4029474585,141,72.0,4029475173,144,1,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208837,36,1,1,5,24,547zzwqbiugzphhnrhj3z5k5i,0,31.7,65.9,2023-02-12T18:23:04.607Z,2023-02-13T09:49:35Z,4029474793,140,66.0,4029474801,1,,4029474799,213,5.7,4029474789,157,,4029474791,56,Center,4029474797,212,43.8,4029474795,141,29.2,4030471643,178,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208869,53,1,1,5,29,2b57rbw94i9ohnbch52owvqtq,0,39.7,71.7,2023-02-12T18:23:10.114Z,2023-02-13T09:49:35Z,4029474963,3,,4029474969,141,67.8,4030471689,178,,4029474973,213,6.2,4029474965,56,Center,4029474967,140,66.2,4029474971,212,28.0,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507399481,1206,67,1,5,31,547zzwqbiugzphhnrhj3z5k5i,1,45.9,34.5,2023-02-12T18:23:12.015Z,2023-02-13T09:49:35Z,4030487491,233,1340,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507399477,1340,67,1,5,31,2b57rbw94i9ohnbch52owvqtq,0,54.1,65.5,2023-02-12T18:23:12.016Z,2023-02-13T09:49:34Z,4030487503,233,1206,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208867,37,61,1,5,31,547zzwqbiugzphhnrhj3z5k5i,1,46.7,34.7,2023-02-12T18:23:12.020Z,2023-02-13T09:49:34Z,4029474961,56,Back,4030471821,178,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507399575,1207,83,1,5,32,547zzwqbiugzphhnrhj3z5k5i,1,43.4,35.9,2023-02-12T18:23:12.686Z,2023-02-13T09:49:33Z,4030487819,399,171173,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208887,38,45,1,5,36,547zzwqbiugzphhnrhj3z5k5i,0,26.3,59.3,2023-02-12T18:23:16.587Z,2023-02-13T09:49:31Z,4029475061,56,Back,4029475215,233,54,4029475063,285,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208917,54,3,1,5,36,2b57rbw94i9ohnbch52owvqtq,1,73.7,40.7,2023-02-12T18:23:16.587Z,2023-02-13T09:49:30Z,4030471919,178,,4029475195,56,Center,4029475207,233,38,4029475197,286,,4029991951,464,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507208929,55,1,1,5,38,2b57rbw94i9ohnbch52owvqtq,0,72.7,28.5,2023-02-12T18:23:19.331Z,2023-02-13T09:56:01Z,4029475251,2,,4029475357,233,39,4029475253,155,,4030595037,1,,4029475257,140,95.9,4029992227,224,,4030471955,178,,4029475263,213,0.7,65js4yds9vyg0iyck8xh10frp,T. Ambrose,4029475261,212,4029992229,20,,4029475259,141,4029475255,56,,59.4,Center,,,,,,,,,,,,,,,,32.2,,,,,,,
2507208939,39,11,1,5,40,547zzwqbiugzphhnrhj3z5k5i,1,4.7,45.4,2023-02-12T18:23:21.157Z,2023-02-13T09:49:29Z,4029475321,88,,4029992327,378,,4029475319,56,Back,4030471999,388,,4029475363,233,55,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209037,40,1,1,5,47,547zzwqbiugzphhnrhj3z5k5i,1,13.7,41.5,2023-02-12T18:23:28.516Z,2023-02-13T09:49:29Z,4029475927,212,24.5,4029475925,141,75.6,4030472049,178,,4029475919,123,,4029475923,140,21.3,4029475929,213,1.2,4029475921,56,Back,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209075,41,1,1,5,54,547zzwqbiugzphhnrhj3z5k5i,0,37.3,88.5,2023-02-12T18:23:35.161Z,2023-02-13T09:49:27Z,4029476169,56,Left,4030472079,178,,4029476171,140,100.0,4029476175,212,66.7,4029476167,155,,4029476179,1,,4029476177,213,6.2,4029476173,141,79.6,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209077,42,5,1,5,59,547zzwqbiugzphhnrhj3z5k5i,0,100.6,82.8,2023-02-12T18:23:40.156Z,2023-02-13T07:00:04Z,4029476181,56,Left,4029476183,346,,4029476299,233,56,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209093,56,5,1,5,59,2b57rbw94i9ohnbch52owvqtq,1,-0.6,17.2,2023-02-12T18:23:40.156Z,2023-02-13T07:00:04Z,4029476271,233,42,4029476267,56,Back,4029476269,346,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209337,57,1,1,6,21,2b57rbw94i9ohnbch52owvqtq,0,4.7,39.8,2023-02-12T18:24:02.428Z,2023-02-13T09:49:26Z,4029477565,1,,4029477557,140,65.0,4029477555,56,Center,4029477553,124,,4029477561,212,63.4,4029477559,141,45.4,4029477563,213,0.1,4029477569,74,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209343,58,44,1,6,25,2b57rbw94i9ohnbch52owvqtq,1,59.7,41,2023-02-12T18:24:05.840Z,2023-02-13T09:49:26Z,4029477597,56,Center,4029595205,233,43,4029477599,286,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209313,43,44,1,6,25,547zzwqbiugzphhnrhj3z5k5i,0,40.3,59,2023-02-12T18:24:05.841Z,2023-02-13T09:49:25Z,4029477435,285,,4029477433,56,Back,4029595219,233,58,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507229569,445,1,1,6,25,2b57rbw94i9ohnbch52owvqtq,0,58.7,38.6,2023-02-12T18:24:05.889Z,2023-02-13T09:49:25Z,4029596821,168,,4029596819,3,,4029596823,56,Center,4030472241,388,,4029596829,212,7.9,4029596825,140,66.2,4029596827,141,38.0,4029596831,213,6.2,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209353,44,1,1,6,27,547zzwqbiugzphhnrhj3z5k5i,0,34.7,75.4,2023-02-12T18:24:07.742Z,2023-02-13T09:49:24Z,4029477655,56,Back,4030472331,388,,4029477657,140,38.2,4029477663,213,5.6,4029477659,141,70.9,4029477661,212,4.8,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209403,59,61,1,6,27,2b57rbw94i9ohnbch52owvqtq,1,57.8,26.7,2023-02-12T18:24:08.254Z,2023-02-13T09:49:24Z,4030472377,178,,4029477949,56,Center,,,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209433,60,1,1,6,28,2b57rbw94i9ohnbch52owvqtq,0,51.9,26.2,2023-02-12T18:24:08.949Z,2023-02-13T09:49:23Z,4029478091,141,23.5,4029478089,140,69.8,4029478093,212,18.9,4029478087,56,Center,4029478095,213,6.2,4030472413,178,,4029478085,157,,4029478097,1,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209405,45,1,1,6,30,547zzwqbiugzphhnrhj3z5k5i,1,26.4,62.6,2023-02-12T18:24:11.392Z,2023-02-13T09:49:23Z,4029477957,141,86.3,4029477955,140,32.5,4029477959,212,17.3,4029477953,56,Back,4029477961,213,1.2,4030472481,178,,4029477951,3,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209409,46,61,1,6,33,547zzwqbiugzphhnrhj3z5k5i,0,29.1,87.1,2023-02-12T18:24:13.657Z,2023-02-13T09:49:22Z,4029477981,56,Back,4030472541,178,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209417,47,5,1,6,34,547zzwqbiugzphhnrhj3z5k5i,0,38.1,101.4,2023-02-12T18:24:15.500Z,2023-02-13T07:00:48Z,4029478025,56,Back,4029478291,233,61,4029478027,347,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209471,61,5,1,6,34,2b57rbw94i9ohnbch52owvqtq,1,61.9,-1.4,2023-02-12T18:24:15.500Z,2023-02-13T07:00:48Z,4029478257,56,Right,4029478259,347,,4029478267,233,47,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209491,62,1,1,6,39,2b57rbw94i9ohnbch52owvqtq,1,66.8,0,2023-02-12T18:24:20.216Z,2023-02-13T09:49:22Z,4029478363,213,0.4,4029478359,141,13.1,4029478353,107,,4029478361,212,27.1,4029478355,56,Right,4029478365,1,,4029478357,140,90.8,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209489,48,45,1,6,42,547zzwqbiugzphhnrhj3z5k5i,0,13.3,95.4,2023-02-12T18:24:23.070Z,2023-02-13T09:49:21Z,4029478349,56,Back,4029478351,285,,4029478413,233,63,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507209499,63,3,1,6,42,2b57rbw94i9ohnbch52owvqtq,1,86.7,4.6,2023-02-12T18:24:23.070Z,2023-02-13T09:49:21Z,4029994371,465,,4029478407,286,,4029478405,56,Right,4029478409,233,48,4030472695,178,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
